filepath,age,age_group,label
face_age/034/7710.png,34,mid,3
face_age/027/8015.png,27,youth,2
face_age/085/4846.png,85,older,5
face_age/009/4641.png,9,child,0
face_age/005/8639.png,5,child,0
face_age/025/9538.png,25,youth,2
face_age/032/8240.png,32,mid,3
face_age/056/8450.png,56,mature,4
face_age/026/3077.png,26,youth,2
face_age/012/1475.png,12,child,0
face_age/012/1923.png,12,child,0
face_age/008/8408.png,8,child,0
face_age/057/6648.png,57,mature,4
face_age/004/1390.png,4,child,0
face_age/065/2716.png,65,older,5
face_age/063/4145.png,63,older,5
face_age/085/5474.png,85,older,5
face_age/026/8698.png,26,youth,2
face_age/080/7680.png,80,older,5
face_age/005/4200.png,5,child,0
face_age/013/634.png,13,teen,1
face_age/026/6561.png,26,youth,2
face_age/059/9463.png,59,mature,4
face_age/052/8424.png,52,mature,4
face_age/056/1145.png,56,mature,4
face_age/052/3664.png,52,mature,4
face_age/025/2690.png,25,youth,2
face_age/006/7353.png,6,child,0
face_age/032/7689.png,32,mid,3
face_age/026/6084.png,26,youth,2
face_age/051/5651.png,51,mature,4
face_age/005/1052.png,5,child,0
face_age/065/3180.png,65,older,5
face_age/070/2212.png,70,older,5
face_age/057/6955.png,57,mature,4
face_age/085/116.png,85,older,5
face_age/028/4443.png,28,youth,2
face_age/010/9276.png,10,child,0
face_age/048/8750.png,48,mature,4
face_age/017/1528.png,17,teen,1
face_age/028/1653.png,28,youth,2
face_age/048/8318.png,48,mature,4
face_age/006/1996.png,6,child,0
face_age/045/3981.png,45,mid,3
face_age/014/335.png,14,teen,1
face_age/078/8239.png,78,older,5
face_age/008/2557.png,8,child,0
face_age/027/3437.png,27,youth,2
face_age/044/713.png,44,mid,3
face_age/028/7738.png,28,youth,2
face_age/036/1887.png,36,mid,3
face_age/044/7349.png,44,mid,3
face_age/064/8258.png,64,older,5
face_age/026/4682.png,26,youth,2
face_age/053/7547.png,53,mature,4
face_age/053/8307.png,53,mature,4
face_age/007/5234.png,7,child,0
face_age/024/2645.png,24,youth,2
face_age/090/7786.png,90,older,5
face_age/008/9388.png,8,child,0
face_age/048/3419.png,48,mature,4
face_age/024/786.png,24,youth,2
face_age/021/3634.png,21,youth,2
face_age/040/7846.png,40,mid,3
face_age/080/6517.png,80,older,5
face_age/065/808.png,65,older,5
face_age/036/233.png,36,mid,3
face_age/043/1938.png,43,mid,3
face_age/007/3018.png,7,child,0
face_age/011/3108.png,11,child,0
face_age/009/5922.png,9,child,0
face_age/036/4725.png,36,mid,3
face_age/015/96.png,15,teen,1
face_age/053/131.png,53,mature,4
face_age/047/4325.png,47,mature,4
face_age/047/1351.png,47,mature,4
face_age/017/5765.png,17,teen,1
face_age/018/6390.png,18,teen,1
face_age/025/7567.png,25,youth,2
face_age/016/4051.png,16,teen,1
face_age/085/439.png,85,older,5
face_age/010/8179.png,10,child,0
face_age/031/3298.png,31,mid,3
face_age/008/4025.png,8,child,0
face_age/026/6317.png,26,youth,2
face_age/015/3398.png,15,teen,1
face_age/015/1729.png,15,teen,1
face_age/021/2163.png,21,youth,2
face_age/051/958.png,51,mature,4
face_age/009/2777.png,9,child,0
face_age/034/1478.png,34,mid,3
face_age/025/4157.png,25,youth,2
face_age/008/6323.png,8,child,0
face_age/042/1811.png,42,mid,3
face_age/050/9180.png,50,mature,4
face_age/030/29.png,30,youth,2
face_age/008/6699.png,8,child,0
face_age/013/907.png,13,teen,1
face_age/043/252.png,43,mid,3
face_age/036/2882.png,36,mid,3
face_age/009/2360.png,9,child,0
face_age/026/4514.png,26,youth,2
face_age/014/9195.png,14,teen,1
face_age/050/6275.png,50,mature,4
face_age/034/6673.png,34,mid,3
face_age/052/1372.png,52,mature,4
face_age/011/5008.png,11,child,0
face_age/004/9136.png,4,child,0
face_age/045/8282.png,45,mid,3
face_age/006/4216.png,6,child,0
face_age/036/5167.png,36,mid,3
face_age/016/3637.png,16,teen,1
face_age/038/6817.png,38,mid,3
face_age/047/9679.png,47,mature,4
face_age/021/6449.png,21,youth,2
face_age/015/1940.png,15,teen,1
face_age/023/5098.png,23,youth,2
face_age/028/326.png,28,youth,2
face_age/006/3435.png,6,child,0
face_age/068/1784.png,68,older,5
face_age/069/1134.png,69,older,5
face_age/039/2906.png,39,mid,3
face_age/060/2334.png,60,mature,4
face_age/016/7145.png,16,teen,1
face_age/022/1976.png,22,youth,2
face_age/026/2496.png,26,youth,2
face_age/019/2888.png,19,teen,1
face_age/021/2172.png,21,youth,2
face_age/079/3417.png,79,older,5
face_age/006/8988.png,6,child,0
face_age/031/5718.png,31,mid,3
face_age/053/1090.png,53,mature,4
face_age/006/7893.png,6,child,0
face_age/024/5476.png,24,youth,2
face_age/044/5811.png,44,mid,3
face_age/087/507.png,87,older,5
face_age/018/6153.png,18,teen,1
face_age/041/2588.png,41,mid,3
face_age/011/4425.png,11,child,0
face_age/037/6410.png,37,mid,3
face_age/065/353.png,65,older,5
face_age/011/5754.png,11,child,0
face_age/028/1853.png,28,youth,2
face_age/039/3072.png,39,mid,3
face_age/068/2173.png,68,older,5
face_age/016/6806.png,16,teen,1
face_age/032/4331.png,32,mid,3
face_age/053/4865.png,53,mature,4
face_age/009/2409.png,9,child,0
face_age/013/8453.png,13,teen,1
face_age/051/2252.png,51,mature,4
face_age/006/9273.png,6,child,0
face_age/068/7262.png,68,older,5
face_age/068/5418.png,68,older,5
face_age/041/8053.png,41,mid,3
face_age/009/5876.png,9,child,0
face_age/042/6496.png,42,mid,3
face_age/030/534.png,30,youth,2
face_age/068/93.png,68,older,5
face_age/032/128.png,32,mid,3
face_age/059/8556.png,59,mature,4
face_age/049/3316.png,49,mature,4
face_age/058/8250.png,58,mature,4
face_age/031/4400.png,31,mid,3
face_age/051/3795.png,51,mature,4
face_age/056/2359.png,56,mature,4
face_age/014/2217.png,14,teen,1
face_age/013/500.png,13,teen,1
face_age/021/4736.png,21,youth,2
face_age/054/5334.png,54,mature,4
face_age/028/5248.png,28,youth,2
face_age/025/8606.png,25,youth,2
face_age/024/2429.png,24,youth,2
face_age/085/3729.png,85,older,5
face_age/008/379.png,8,child,0
face_age/031/8598.png,31,mid,3
face_age/006/5896.png,6,child,0
face_age/012/8330.png,12,child,0
face_age/007/3682.png,7,child,0
face_age/026/4802.png,26,youth,2
face_age/004/2002.png,4,child,0
face_age/013/1324.png,13,teen,1
face_age/010/6927.png,10,child,0
face_age/012/1312.png,12,child,0
face_age/010/1751.png,10,child,0
face_age/009/6043.png,9,child,0
face_age/067/2203.png,67,older,5
face_age/085/5513.png,85,older,5
face_age/033/8538.png,33,mid,3
face_age/052/5929.png,52,mature,4
face_age/012/2947.png,12,child,0
face_age/004/3327.png,4,child,0
face_age/062/7938.png,62,older,5
face_age/008/2558.png,8,child,0
face_age/009/7690.png,9,child,0
face_age/054/1179.png,54,mature,4
face_age/060/4850.png,60,mature,4
face_age/020/3569.png,20,youth,2
face_age/006/1150.png,6,child,0
face_age/035/3403.png,35,mid,3
face_age/051/3660.png,51,mature,4
face_age/032/2121.png,32,mid,3
face_age/077/9376.png,77,older,5
face_age/085/644.png,85,older,5
face_age/018/1970.png,18,teen,1
face_age/004/6494.png,4,child,0
face_age/058/222.png,58,mature,4
face_age/010/2958.png,10,child,0
face_age/027/872.png,27,youth,2
face_age/042/963.png,42,mid,3
face_age/006/5823.png,6,child,0
face_age/035/9680.png,35,mid,3
face_age/025/4224.png,25,youth,2
face_age/092/202.png,92,older,5
face_age/025/8200.png,25,youth,2
face_age/048/1238.png,48,mature,4
face_age/071/3952.png,71,older,5
face_age/022/4694.png,22,youth,2
face_age/058/9500.png,58,mature,4
face_age/022/4622.png,22,youth,2
face_age/031/87.png,31,mid,3
face_age/037/3099.png,37,mid,3
face_age/028/9329.png,28,youth,2
face_age/027/4583.png,27,youth,2
face_age/030/5032.png,30,youth,2
face_age/053/6667.png,53,mature,4
face_age/016/8520.png,16,teen,1
face_age/017/4656.png,17,teen,1
face_age/009/3708.png,9,child,0
face_age/068/7783.png,68,older,5
face_age/016/1582.png,16,teen,1
face_age/008/7059.png,8,child,0
face_age/058/5679.png,58,mature,4
face_age/054/1685.png,54,mature,4
face_age/039/4256.png,39,mid,3
face_age/010/3168.png,10,child,0
face_age/031/816.png,31,mid,3
face_age/050/8862.png,50,mature,4
face_age/006/8146.png,6,child,0
face_age/058/7524.png,58,mature,4
face_age/059/815.png,59,mature,4
face_age/069/3782.png,69,older,5
face_age/004/1403.png,4,child,0
face_age/065/5437.png,65,older,5
face_age/013/1362.png,13,teen,1
face_age/011/7505.png,11,child,0
face_age/038/9194.png,38,mid,3
face_age/053/188.png,53,mature,4
face_age/015/551.png,15,teen,1
face_age/026/95.png,26,youth,2
face_age/057/3702.png,57,mature,4
face_age/022/8089.png,22,youth,2
face_age/038/6395.png,38,mid,3
face_age/066/1618.png,66,older,5
face_age/036/725.png,36,mid,3
face_age/029/8677.png,29,youth,2
face_age/008/5152.png,8,child,0
face_age/005/2056.png,5,child,0
face_age/063/4449.png,63,older,5
face_age/016/4518.png,16,teen,1
face_age/053/6120.png,53,mature,4
face_age/024/7411.png,24,youth,2
face_age/025/3061.png,25,youth,2
face_age/012/4711.png,12,child,0
face_age/031/414.png,31,mid,3
face_age/029/6393.png,29,youth,2
face_age/023/3134.png,23,youth,2
face_age/016/7685.png,16,teen,1
face_age/036/8024.png,36,mid,3
face_age/052/2733.png,52,mature,4
face_age/025/5053.png,25,youth,2
face_age/016/8019.png,16,teen,1
face_age/053/5405.png,53,mature,4
face_age/056/3503.png,56,mature,4
face_age/025/6501.png,25,youth,2
face_age/009/1800.png,9,child,0
face_age/036/8857.png,36,mid,3
face_age/018/870.png,18,teen,1
face_age/012/4835.png,12,child,0
face_age/008/6566.png,8,child,0
face_age/075/3545.png,75,older,5
face_age/056/4147.png,56,mature,4
face_age/085/9632.png,85,older,5
face_age/004/6659.png,4,child,0
face_age/009/628.png,9,child,0
face_age/053/9334.png,53,mature,4
face_age/025/1439.png,25,youth,2
face_age/057/9503.png,57,mature,4
face_age/022/1476.png,22,youth,2
face_age/085/1671.png,85,older,5
face_age/034/1622.png,34,mid,3
face_age/042/5529.png,42,mid,3
face_age/021/8585.png,21,youth,2
face_age/027/3758.png,27,youth,2
face_age/018/3240.png,18,teen,1
face_age/023/8871.png,23,youth,2
face_age/060/121.png,60,mature,4
face_age/054/3760.png,54,mature,4
face_age/009/1693.png,9,child,0
face_age/007/3337.png,7,child,0
face_age/067/9709.png,67,older,5
face_age/026/2669.png,26,youth,2
face_age/026/7118.png,26,youth,2
face_age/015/8226.png,15,teen,1
face_age/065/5268.png,65,older,5
face_age/030/8491.png,30,youth,2
face_age/043/2712.png,43,mid,3
face_age/027/1294.png,27,youth,2
face_age/030/9278.png,30,youth,2
face_age/022/1350.png,22,youth,2
face_age/030/5693.png,30,youth,2
face_age/058/6800.png,58,mature,4
face_age/051/1848.png,51,mature,4
face_age/028/9188.png,28,youth,2
face_age/018/7869.png,18,teen,1
face_age/007/5293.png,7,child,0
face_age/040/9602.png,40,mid,3
face_age/060/1533.png,60,mature,4
face_age/004/2270.png,4,child,0
face_age/016/9424.png,16,teen,1
face_age/036/5239.png,36,mid,3
face_age/027/1660.png,27,youth,2
face_age/042/5706.png,42,mid,3
face_age/008/8083.png,8,child,0
face_age/054/968.png,54,mature,4
face_age/056/7361.png,56,mature,4
face_age/004/4385.png,4,child,0
face_age/012/9415.png,12,child,0
face_age/085/7804.png,85,older,5
face_age/019/3672.png,19,teen,1
face_age/056/1017.png,56,mature,4
face_age/025/9255.png,25,youth,2
face_age/032/9515.png,32,mid,3
face_age/026/5388.png,26,youth,2
face_age/026/3467.png,26,youth,2
face_age/004/4441.png,4,child,0
face_age/026/5786.png,26,youth,2
face_age/027/3902.png,27,youth,2
face_age/016/1241.png,16,teen,1
face_age/035/2367.png,35,mid,3
face_age/010/1244.png,10,child,0
face_age/031/6316.png,31,mid,3
face_age/026/8044.png,26,youth,2
face_age/020/1239.png,20,youth,2
face_age/014/6704.png,14,teen,1
face_age/028/2967.png,28,youth,2
face_age/032/1737.png,32,mid,3
face_age/027/7795.png,27,youth,2
face_age/008/4666.png,8,child,0
face_age/026/5909.png,26,youth,2
face_age/060/7133.png,60,mature,4
face_age/017/3528.png,17,teen,1
face_age/039/6956.png,39,mid,3
face_age/070/4408.png,70,older,5
face_age/024/9140.png,24,youth,2
face_age/044/1767.png,44,mid,3
face_age/034/7493.png,34,mid,3
face_age/060/7220.png,60,mature,4
face_age/021/355.png,21,youth,2
face_age/019/152.png,19,teen,1
face_age/009/8793.png,9,child,0
face_age/008/7513.png,8,child,0
face_age/004/1799.png,4,child,0
face_age/023/8446.png,23,youth,2
face_age/055/4431.png,55,mature,4
face_age/008/3269.png,8,child,0
face_age/009/930.png,9,child,0
face_age/035/4117.png,35,mid,3
face_age/016/7031.png,16,teen,1
face_age/015/2346.png,15,teen,1
face_age/052/3069.png,52,mature,4
face_age/065/5892.png,65,older,5
face_age/053/5972.png,53,mature,4
face_age/088/8086.png,88,older,5
face_age/066/119.png,66,older,5
face_age/065/4595.png,65,older,5
